case_id,activity,timestamp,resource,document,detail,source,due_date,customer,customer_country,salesperson,warehouse,order_amount,currency,products
S00242,Quotation sent,2025-12-29T08:08:39+00:00,Kasia Nowak,S00242,,history,,Hotel Poznań Park,Poland,Kasia Nowak,Warsaw DC,336.00,EUR,Green Tea Sencha 500g
S00242,Order confirmed,2025-12-30T12:24:00+00:00,Kasia Nowak,S00242,,history,,Hotel Poznań Park,Poland,Kasia Nowak,Warsaw DC,336.00,EUR,Green Tea Sencha 500g
S00242,Invoice posted,2025-12-31T08:13:29+00:00,Anna Kowalczyk,INV/2025/00187,,history,2026-01-30,Hotel Poznań Park,Poland,Kasia Nowak,Warsaw DC,336.00,EUR,Green Tea Sencha 500g
S00242,Goods shipped,2026-01-01T07:51:50+00:00,Ola Wiśniewska,WAW/OUT/00094,,history,,Hotel Poznań Park,Poland,Kasia Nowak,Warsaw DC,336.00,EUR,Green Tea Sencha 500g
S00242,Credit note posted,2026-01-12T10:09:40+00:00,Anna Kowalczyk,RINV/2026/00001,,history,,Hotel Poznań Park,Poland,Kasia Nowak,Warsaw DC,336.00,EUR,Green Tea Sencha 500g
S00242,Payment received,2026-01-23T15:34:07+00:00,Anna Kowalczyk,INV/2025/00187,,history,,Hotel Poznań Park,Poland,Kasia Nowak,Warsaw DC,336.00,EUR,Green Tea Sencha 500g
S00243,Quotation created,2025-12-29T07:52:52+00:00,Tom Peeters,S00243,,history,,Hotel Atelier Bruges,Belgium,Tom Peeters,Brussels DC,934.00,EUR,Coffee Grinder Compact; Earl Grey Tea 500g; Oat Milk Barista 12x1L
S00243,Quotation sent,2025-12-29T11:23:56+00:00,Tom Peeters,S00243,,history,,Hotel Atelier Bruges,Belgium,Tom Peeters,Brussels DC,934.00,EUR,Coffee Grinder Compact; Earl Grey Tea 500g; Oat Milk Barista 12x1L
S00244,Quotation created,2025-12-29T08:22:57+00:00,Tom Peeters,S00244,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,1440.00,EUR,Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g; House Blend Beans 1kg
S00244,Quotation sent,2025-12-29T13:29:32+00:00,Tom Peeters,S00244,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,1440.00,EUR,Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g; House Blend Beans 1kg
S00244,Order confirmed,2025-12-30T07:14:06+00:00,Tom Peeters,S00244,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,1440.00,EUR,Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g; House Blend Beans 1kg
S00244,Goods shipped,2025-12-31T07:21:12+00:00,Marc Dubois,BRU/OUT/00103,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,1440.00,EUR,Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g; House Blend Beans 1kg
S00244,Invoice posted,2026-01-01T07:43:54+00:00,Julie Martin,INV/2026/00001,,history,2026-01-31,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,1440.00,EUR,Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g; House Blend Beans 1kg
S00244,Payment received,2026-01-20T12:48:48+00:00,Julie Martin,INV/2026/00001,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,1440.00,EUR,Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g; House Blend Beans 1kg
S00245,Quotation created,2025-12-29T10:08:49+00:00,Piotr Zieliński,S00245,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,1216.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00245,Order cancelled,2026-01-15T07:28:29+00:00,Piotr Zieliński,S00245,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,1216.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Oat Milk Barista 12x1L
S00246,Quotation created,2025-12-29T11:44:05+00:00,Piotr Zieliński,S00246,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00246,Quotation sent,2025-12-30T07:57:05+00:00,Piotr Zieliński,S00246,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00246,Order confirmed,2026-01-05T07:03:05+00:00,Piotr Zieliński,S00246,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00246,Goods shipped,2026-01-07T07:59:11+00:00,Ola Wiśniewska,WAW/OUT/00096,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00246,Invoice posted,2026-01-12T09:31:28+00:00,Anna Kowalczyk,INV/2026/00009,,history,2026-02-11,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00246,Payment received,2026-02-06T07:02:28+00:00,Anna Kowalczyk,INV/2026/00009,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00247,Quotation created,2025-12-30T12:04:44+00:00,Piotr Zieliński,S00247,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,810.00,EUR,Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00247,Quotation sent,2025-12-31T07:44:15+00:00,Piotr Zieliński,S00247,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,810.00,EUR,Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00247,Order confirmed,2026-01-02T07:58:50+00:00,Piotr Zieliński,S00247,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,810.00,EUR,Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00247,Goods shipped,2026-01-07T13:06:00+00:00,Ola Wiśniewska,WAW/OUT/00095,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,810.00,EUR,Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00247,Invoice posted,2026-01-12T09:43:35+00:00,Anna Kowalczyk,INV/2026/00010,,history,2026-02-11,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,810.00,EUR,Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00247,Payment received,2026-02-09T07:29:39+00:00,Anna Kowalczyk,INV/2026/00010,,history,,Hotel Poznań Park,Poland,Piotr Zieliński,Warsaw DC,810.00,EUR,Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00248,Quotation created,2025-12-31T09:46:57+00:00,Kasia Nowak,S00248,,history,,Hotel Poznań Park,Poland,Kasia Nowak,Warsaw DC,672.00,EUR,Oat Milk Barista 12x1L
S00248,Quotation sent,2025-12-31T15:37:59+00:00,Kasia Nowak,S00248,,history,,Hotel Poznań Park,Poland,Kasia Nowak,Warsaw DC,672.00,EUR,Oat Milk Barista 12x1L
S00248,Order cancelled,2026-01-30T13:27:07+00:00,Kasia Nowak,S00248,,history,,Hotel Poznań Park,Poland,Kasia Nowak,Warsaw DC,672.00,EUR,Oat Milk Barista 12x1L
S00249,Quotation created,2025-12-31T10:24:57+00:00,Piotr Zieliński,S00249,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,420.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg
S00249,Quotation sent,2025-12-31T13:24:31+00:00,Piotr Zieliński,S00249,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,420.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg
S00249,Order cancelled,2026-01-26T07:13:59+00:00,Piotr Zieliński,S00249,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,420.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg
S00250,Quotation created,2026-01-01T07:22:55+00:00,Piotr Zieliński,S00250,,history,,Hotel Nad Wisłą,Poland,Piotr Zieliński,Warsaw DC,180.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg
S00250,Quotation sent,2026-01-01T11:17:10+00:00,Piotr Zieliński,S00250,,history,,Hotel Nad Wisłą,Poland,Piotr Zieliński,Warsaw DC,180.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg
S00250,Order confirmed,2026-01-05T12:18:34+00:00,Piotr Zieliński,S00250,,history,,Hotel Nad Wisłą,Poland,Piotr Zieliński,Warsaw DC,180.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg
S00250,Goods shipped,2026-01-06T07:45:18+00:00,Ola Wiśniewska,WAW/OUT/00097,,history,,Hotel Nad Wisłą,Poland,Piotr Zieliński,Warsaw DC,180.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg
S00250,Invoice posted,2026-01-09T11:35:06+00:00,Anna Kowalczyk,INV/2026/00006,,history,2026-02-08,Hotel Nad Wisłą,Poland,Piotr Zieliński,Warsaw DC,180.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg
S00250,Payment received,2026-04-02T06:26:58+00:00,Anna Kowalczyk,INV/2026/00006,,history,,Hotel Nad Wisłą,Poland,Piotr Zieliński,Warsaw DC,180.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg
S00251,Quotation created,2026-01-02T07:04:09+00:00,Piotr Zieliński,S00251,,history,,Piekarnia Żoliborz,Poland,Piotr Zieliński,Warsaw DC,500.00,EUR,Cup Lids x1000
S00251,Quotation sent,2026-01-02T13:02:06+00:00,Piotr Zieliński,S00251,,history,,Piekarnia Żoliborz,Poland,Piotr Zieliński,Warsaw DC,500.00,EUR,Cup Lids x1000
S00251,Order confirmed,2026-01-16T14:34:50+00:00,Piotr Zieliński,S00251,,history,,Piekarnia Żoliborz,Poland,Piotr Zieliński,Warsaw DC,500.00,EUR,Cup Lids x1000
S00251,Invoice posted,2026-01-19T07:39:45+00:00,Anna Kowalczyk,INV/2026/00018,,history,2026-02-18,Piekarnia Żoliborz,Poland,Piotr Zieliński,Warsaw DC,500.00,EUR,Cup Lids x1000
S00251,Goods shipped,2026-01-20T13:10:00+00:00,Ola Wiśniewska,WAW/OUT/00102,,history,,Piekarnia Żoliborz,Poland,Piotr Zieliński,Warsaw DC,500.00,EUR,Cup Lids x1000
S00251,Payment received,2026-02-12T13:45:16+00:00,Anna Kowalczyk,INV/2026/00018,,history,,Piekarnia Żoliborz,Poland,Piotr Zieliński,Warsaw DC,500.00,EUR,Cup Lids x1000
S00252,Quotation created,2026-01-05T07:09:36+00:00,Sophie Lambert,S00252,,history,,Kantine Noord,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00252,Order confirmed,2026-01-12T07:09:37+00:00,Sophie Lambert,S00252,,history,,Kantine Noord,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00252,Goods shipped,2026-01-13T07:55:21+00:00,Marc Dubois,BRU/OUT/00115,,history,,Kantine Noord,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00252,Invoice posted,2026-01-13T11:12:08+00:00,Julie Martin,INV/2026/00013,,history,2026-02-12,Kantine Noord,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00252,Payment received,2026-02-09T07:05:11+00:00,Julie Martin,INV/2026/00013,,history,,Kantine Noord,Belgium,Sophie Lambert,Brussels DC,180.00,EUR,Paper Cups 12oz x1000
S00253,Quotation created,2026-01-05T07:30:17+00:00,Tom Peeters,S00253,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,652.00,EUR,Barista Apron; Chai Latte Mix 1kg; Earl Grey Tea 500g; Ground Coffee 250g
S00253,Quotation sent,2026-01-05T10:42:31+00:00,Tom Peeters,S00253,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,652.00,EUR,Barista Apron; Chai Latte Mix 1kg; Earl Grey Tea 500g; Ground Coffee 250g
S00253,Order confirmed,2026-01-08T07:16:06+00:00,Tom Peeters,S00253,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,652.00,EUR,Barista Apron; Chai Latte Mix 1kg; Earl Grey Tea 500g; Ground Coffee 250g
S00253,Goods shipped,2026-01-09T16:26:14+00:00,Marc Dubois,BRU/OUT/00110,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,652.00,EUR,Barista Apron; Chai Latte Mix 1kg; Earl Grey Tea 500g; Ground Coffee 250g
S00253,Invoice posted,2026-01-12T10:44:44+00:00,Julie Martin,INV/2026/00011,,history,2026-02-11,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,652.00,EUR,Barista Apron; Chai Latte Mix 1kg; Earl Grey Tea 500g; Ground Coffee 250g
S00253,Payment received,2026-02-02T07:19:05+00:00,Julie Martin,INV/2026/00011,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,652.00,EUR,Barista Apron; Chai Latte Mix 1kg; Earl Grey Tea 500g; Ground Coffee 250g
S00254,Quotation created,2026-01-05T07:35:28+00:00,Tom Peeters,S00254,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,291.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Vanilla Syrup 1L
S00254,Quotation sent,2026-01-05T12:31:53+00:00,Tom Peeters,S00254,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,291.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Vanilla Syrup 1L
S00254,Order confirmed,2026-01-07T07:33:03+00:00,Tom Peeters,S00254,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,291.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Vanilla Syrup 1L
S00254,Goods shipped,2026-01-08T08:26:53+00:00,Marc Dubois,BRU/OUT/00109,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,291.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Vanilla Syrup 1L
S00254,Invoice posted,2026-01-09T15:09:37+00:00,Julie Martin,INV/2026/00007,,history,2026-02-08,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,291.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Vanilla Syrup 1L
S00254,Payment received,2026-02-05T16:05:10+00:00,Julie Martin,INV/2026/00007,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,291.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Vanilla Syrup 1L
S00255,Quotation created,2026-01-05T07:53:34+00:00,Sophie Lambert,S00255,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,314.00,EUR,Descaler Tablets x10; Earl Grey Tea 500g; Ground Coffee 250g; House Blend Beans 1kg
S00255,Quotation sent,2026-01-05T11:40:51+00:00,Sophie Lambert,S00255,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,314.00,EUR,Descaler Tablets x10; Earl Grey Tea 500g; Ground Coffee 250g; House Blend Beans 1kg
S00255,Order confirmed,2026-01-06T07:56:08+00:00,Sophie Lambert,S00255,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,314.00,EUR,Descaler Tablets x10; Earl Grey Tea 500g; Ground Coffee 250g; House Blend Beans 1kg
S00255,Goods shipped,2026-01-07T13:40:09+00:00,Marc Dubois,BRU/OUT/00107,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,314.00,EUR,Descaler Tablets x10; Earl Grey Tea 500g; Ground Coffee 250g; House Blend Beans 1kg
S00255,Invoice posted,2026-01-08T08:10:43+00:00,Julie Martin,INV/2026/00004,,history,2026-02-07,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,314.00,EUR,Descaler Tablets x10; Earl Grey Tea 500g; Ground Coffee 250g; House Blend Beans 1kg
S00255,Payment received,2026-03-16T07:54:03+00:00,Julie Martin,INV/2026/00004,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,314.00,EUR,Descaler Tablets x10; Earl Grey Tea 500g; Ground Coffee 250g; House Blend Beans 1kg
S00256,Quotation created,2026-01-05T07:58:09+00:00,Sophie Lambert,S00256,,history,,Café des Arts Mons,Belgium,Sophie Lambert,Brussels DC,88.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00256,Quotation sent,2026-01-05T13:44:02+00:00,Sophie Lambert,S00256,,history,,Café des Arts Mons,Belgium,Sophie Lambert,Brussels DC,88.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00256,Order confirmed,2026-01-07T07:26:58+00:00,Sophie Lambert,S00256,,history,,Café des Arts Mons,Belgium,Sophie Lambert,Brussels DC,88.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00256,Goods shipped,2026-01-07T14:51:23+00:00,Marc Dubois,BRU/OUT/00108,,history,,Café des Arts Mons,Belgium,Sophie Lambert,Brussels DC,88.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00256,Invoice posted,2026-01-08T10:50:51+00:00,Julie Martin,INV/2026/00005,,history,2026-02-07,Café des Arts Mons,Belgium,Sophie Lambert,Brussels DC,88.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00256,Payment received,2026-02-10T07:55:18+00:00,Julie Martin,INV/2026/00005,,history,,Café des Arts Mons,Belgium,Sophie Lambert,Brussels DC,88.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00257,Quotation created,2026-01-06T08:24:55+00:00,Sophie Lambert,S00257,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,266.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00257,Quotation sent,2026-01-06T11:23:12+00:00,Sophie Lambert,S00257,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,266.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00257,Order confirmed,2026-01-08T07:50:55+00:00,Sophie Lambert,S00257,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,266.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00257,Delivery rescheduled,2026-01-09T07:21:17+00:00,Marc Dubois,BRU/OUT/00111,+1.0 days,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,266.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00257,Goods shipped,2026-01-12T07:17:22+00:00,Marc Dubois,BRU/OUT/00111,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,266.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00257,Invoice posted,2026-01-13T10:24:07+00:00,Julie Martin,INV/2026/00012,,history,2026-02-12,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,266.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00257,Payment received,2026-02-09T07:02:06+00:00,Julie Martin,INV/2026/00012,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,266.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00258,Quotation created,2026-01-07T07:42:55+00:00,Sophie Lambert,S00258,,history,,Campus Kitchen Louvain,Belgium,Sophie Lambert,Brussels DC,120.00,EUR,Earl Grey Tea 500g
S00258,Quotation sent,2026-01-07T10:22:12+00:00,Sophie Lambert,S00258,,history,,Campus Kitchen Louvain,Belgium,Sophie Lambert,Brussels DC,120.00,EUR,Earl Grey Tea 500g
S00258,Order cancelled,2026-02-09T07:52:20+00:00,Sophie Lambert,S00258,,history,,Campus Kitchen Louvain,Belgium,Sophie Lambert,Brussels DC,120.00,EUR,Earl Grey Tea 500g
S00259,Quotation created,2026-01-07T09:03:25+00:00,Tom Peeters,S00259,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,567.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00259,Quotation sent,2026-01-07T13:29:48+00:00,Tom Peeters,S00259,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,567.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00259,Order confirmed,2026-01-12T07:00:13+00:00,Tom Peeters,S00259,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,567.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00259,Order changed after confirmation,2026-01-12T19:21:50+00:00,Tom Peeters,S00259,amount 442.00 -> 567.00,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,567.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00259,Goods shipped,2026-01-13T07:43:28+00:00,Marc Dubois,BRU/OUT/00113,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,567.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00259,Invoice posted,2026-01-14T14:16:30+00:00,Julie Martin,INV/2026/00016,,history,2026-02-13,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,567.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00259,Payment received,2026-02-03T07:46:51+00:00,Julie Martin,INV/2026/00016,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,567.00,EUR,Cup Lids x1000; House Blend Beans 1kg
S00260,Quotation created,2026-01-07T11:28:09+00:00,Sophie Lambert,S00260,,history,,Bakkerij Zuid,Belgium,Sophie Lambert,Brussels DC,176.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00260,Quotation sent,2026-01-08T07:17:55+00:00,Sophie Lambert,S00260,,history,,Bakkerij Zuid,Belgium,Sophie Lambert,Brussels DC,176.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00260,Order confirmed,2026-01-09T07:33:04+00:00,Sophie Lambert,S00260,,history,,Bakkerij Zuid,Belgium,Sophie Lambert,Brussels DC,176.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00260,Goods shipped,2026-01-09T14:06:41+00:00,Marc Dubois,BRU/OUT/00112,,history,,Bakkerij Zuid,Belgium,Sophie Lambert,Brussels DC,176.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00260,Invoice posted,2026-01-12T08:31:35+00:00,Julie Martin,INV/2026/00008,,history,2026-02-11,Bakkerij Zuid,Belgium,Sophie Lambert,Brussels DC,176.00,EUR,Espresso Beans Ethiopia 1kg; House Blend Beans 1kg
S00261,Quotation created,2026-01-08T07:21:22+00:00,Piotr Zieliński,S00261,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,1112.00,EUR,House Blend Beans 1kg; Paper Cups 12oz x1000
S00261,Quotation sent,2026-01-08T11:23:06+00:00,Piotr Zieliński,S00261,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,1112.00,EUR,House Blend Beans 1kg; Paper Cups 12oz x1000
S00261,Order confirmed,2026-01-09T07:31:28+00:00,Piotr Zieliński,S00261,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,1112.00,EUR,House Blend Beans 1kg; Paper Cups 12oz x1000
S00261,Goods shipped,2026-01-14T10:36:00+00:00,Ola Wiśniewska,WAW/OUT/00098,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,1112.00,EUR,House Blend Beans 1kg; Paper Cups 12oz x1000
S00261,Invoice posted,2026-01-19T08:09:50+00:00,Anna Kowalczyk,INV/2026/00019,,history,2026-02-18,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,1112.00,EUR,House Blend Beans 1kg; Paper Cups 12oz x1000
S00261,Payment received,2026-02-20T08:12:27+00:00,Anna Kowalczyk,INV/2026/00019,,history,,Bistro Kazimierz,Poland,Piotr Zieliński,Warsaw DC,1112.00,EUR,House Blend Beans 1kg; Paper Cups 12oz x1000
S00262,Quotation created,2026-01-09T12:18:41+00:00,Kasia Nowak,S00262,,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,560.00,EUR,Oat Milk Barista 12x1L
S00262,Quotation sent,2026-01-12T07:12:54+00:00,Kasia Nowak,S00262,,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,560.00,EUR,Oat Milk Barista 12x1L
S00262,Order confirmed,2026-01-12T12:15:28+00:00,Kasia Nowak,S00262,,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,560.00,EUR,Oat Milk Barista 12x1L
S00262,Goods shipped,2026-01-14T07:46:31+00:00,Ola Wiśniewska,WAW/OUT/00099,,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,560.00,EUR,Oat Milk Barista 12x1L
S00262,Invoice posted,2026-01-19T08:27:49+00:00,Anna Kowalczyk,INV/2026/00020,,history,2026-02-18,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,560.00,EUR,Oat Milk Barista 12x1L
S00262,Payment received,2026-02-17T07:43:47+00:00,Anna Kowalczyk,INV/2026/00020,,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,560.00,EUR,Oat Milk Barista 12x1L
S00263,Quotation created,2026-01-12T07:05:21+00:00,Sophie Lambert,S00263,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,1130.00,EUR,Chai Latte Mix 1kg; Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
